atp,location,tournament,date,series,court,surface,round,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,wta,tier,pinnacle_prob_w,pinnacle_prob_l,offer_odds_w,offer_odds_l,offer_source,market_prob_w,market_prob_l,value_edge_w,value_edge_l
19.0,Indian Wells,BNP Paribas Open,2024-03-12,Masters 1000,Outdoor,Hard,4th Round,3,Alcaraz C.,Marozsan F.,2.0,58.0,8805.0,914.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.11,8.25,1.11,8.26,1.09,7.31,,,0.8814102564102563,0.11858974358974358,1.11,8.26,max,0.9009009009009008,0.12106537530266344,-0.02163461538461542,-0.020448717948718054
19.0,Indian Wells,BNP Paribas Open,2024-03-12,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,De Minaur A.,6.0,10.0,4950.0,3210.0,5.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,2.02,1.89,2.14,1.89,1.97,1.83,,,0.48337595907928377,0.5166240409207161,2.14,1.89,max,0.4672897196261682,0.5291005291005292,0.034424552429667354,-0.023580562659846538
19.0,Indian Wells,BNP Paribas Open,2024-03-13,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Shelton B.,3.0,16.0,8270.0,2145.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.18,1.17,6.26,1.14,5.6,,,0.8419618528610354,0.1580381471389646,1.17,6.26,max,0.8547008547008548,0.1597444089456869,-0.014904632152588637,-0.010681198910081569
19.0,Indian Wells,BNP Paribas Open,2024-03-13,Masters 1000,Outdoor,Hard,4th Round,3,Ruud C.,Monfils G.,9.0,54.0,3405.0,937.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.4,3.22,1.44,3.22,1.39,2.99,,,0.6969696969696969,0.303030303030303,1.44,3.22,max,0.6944444444444444,0.3105590062111801,0.0036363636363634377,-0.024242424242424288
19.0,Indian Wells,BNP Paribas Open,2024-03-13,Masters 1000,Outdoor,Hard,4th Round,3,Paul T.,Nardi L.,17.0,123.0,2120.0,513.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.2,5.24,1.21,6.06,1.17,5.19,,,0.813664596273292,0.18633540372670807,1.21,6.06,max,0.8264462809917356,0.16501650165016502,-0.01546583850931671,0.12919254658385082
19.0,Indian Wells,BNP Paribas Open,2024-03-13,Masters 1000,Outdoor,Hard,4th Round,3,Medvedev D.,Dimitrov G.,4.0,13.0,7715.0,2880.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.61,2.48,1.61,2.56,1.57,2.41,,,0.6063569682151589,0.3936430317848411,1.61,2.56,max,0.6211180124223602,0.390625,-0.023765281173594,0.007726161369193241
19.0,Indian Wells,BNP Paribas Open,2024-03-14,Masters 1000,Outdoor,Hard,4th Round,3,Rune H.,Fritz T.,7.0,12.0,3720.0,3015.0,2.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.51,1.6,2.62,1.6,2.48,1.54,,,0.38929440389294406,0.6107055961070559,2.62,1.6,max,0.38167938931297707,0.625,0.019951338199513557,-0.0228710462287105
19.0,Indian Wells,BNP Paribas Open,2024-03-14,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Lehecka J.,3.0,32.0,8270.0,1260.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.16,5.8,1.16,6.5,1.13,5.89,,,0.8333333333333334,0.16666666666666666,1.16,6.5,max,0.8620689655172414,0.15384615384615385,-0.033333333333333326,0.08333333333333326
19.0,Indian Wells,BNP Paribas Open,2024-03-14,Masters 1000,Outdoor,Hard,Quarterfinals,3,Paul T.,Ruud C.,17.0,9.0,2120.0,3405.0,6.0,2.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,1.95,1.95,2.14,1.95,1.97,1.84,,,0.5,0.5,2.14,1.95,max,0.4672897196261682,0.5128205128205129,0.07000000000000006,-0.025000000000000022
19.0,Indian Wells,BNP Paribas Open,2024-03-14,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Zverev A.,2.0,6.0,8805.0,4950.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.4,3.18,1.4,3.2,1.37,3.1,,,0.6943231441048034,0.3056768558951965,1.4,3.2,max,0.7142857142857143,0.3125,-0.027947598253275197,-0.02183406113537112
19.0,Indian Wells,BNP Paribas Open,2024-03-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Rune H.,4.0,7.0,7715.0,3720.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,3.0,1.48,3.12,1.42,2.86,,,0.6741573033707866,0.32584269662921345,1.48,3.12,max,0.6756756756756757,0.3205128205128205,-0.0022471910112358273,0.016629213483146055
19.0,Indian Wells,BNP Paribas Open,2024-03-16,Masters 1000,Outdoor,Hard,Semifinals,3,Alcaraz C.,Sinner J.,2.0,3.0,8805.0,8270.0,1.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.73,2.13,1.8,2.13,1.8,2.06,1.76,,,0.45801526717557256,0.5419847328244275,2.13,1.8,max,0.4694835680751174,0.5555555555555556,-0.02442748091603053,-0.02442748091603053
19.0,Indian Wells,BNP Paribas Open,2024-03-17,Masters 1000,Outdoor,Hard,Semifinals,3,Medvedev D.,Paul T.,4.0,17.0,7715.0,2120.0,1.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.4,1.38,3.33,1.4,3.61,1.35,3.23,,,0.7070063694267517,0.2929936305732484,1.4,3.61,max,0.7142857142857143,0.2770083102493075,-0.010191082802547768,0.05770700636942672
19.0,Indian Wells,BNP Paribas Open,2024-03-17,Masters 1000,Outdoor,Hard,The Final,3,Alcaraz C.,Medvedev D.,2.0,4.0,8805.0,7715.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.31,1.4,3.31,1.36,3.14,,,0.7057569296375268,0.2942430703624733,1.4,3.31,max,0.7142857142857143,0.3021148036253776,-0.011940298507462588,-0.026055437100213297
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Van Assche L.,Kotov P.,80.0,67.0,736.0,823.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.67,2.31,1.75,2.36,1.66,2.21,,,0.5804020100502513,0.41959798994974873,1.75,2.36,max,0.5714285714285714,0.42372881355932207,0.01570351758793964,-0.009748743718593023
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Hijikata R.,77.0,81.0,750.0,724.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.65,2.37,1.68,2.41,1.62,2.27,,,0.5895522388059701,0.41044776119402976,1.68,2.41,max,0.5952380952380952,0.41493775933609955,-0.009552238805970337,-0.010820895522388185
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Darderi L.,126.0,75.0,505.0,771.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,4.0,1.25,4.37,1.3,4.37,1.24,3.95,,,0.7775800711743773,0.22241992882562275,1.3,4.37,max,0.7692307692307692,0.22883295194508008,0.010854092526690673,-0.028024911032028532
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Draper J.,Daniel T.,42.0,78.0,1071.0,742.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.19,5.36,1.2,5.5,1.18,4.85,,,0.818320610687023,0.1816793893129771,1.2,5.5,max,0.8333333333333334,0.18181818181818182,-0.018015267175572447,-0.0007633587786258778
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,O Connell C.,Kopriva V.,66.0,116.0,833.0,531.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.34,3.54,1.35,3.75,1.3,3.45,,,0.7254098360655737,0.27459016393442626,1.35,3.75,max,0.7407407407407407,0.26666666666666666,-0.020696721311475375,0.029713114754098546
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Cobolli F.,Nishioka Y.,63.0,71.0,865.0,778.0,1.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.73,2.36,1.65,2.36,1.73,2.21,1.65,,,0.4114713216957606,0.5885286783042394,2.36,1.73,max,0.42372881355932207,0.5780346820809249,-0.028927680798005007,0.01815461346633418
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Machac T.,Blanch D.,60.0,652.0,891.0,50.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,23.0,1.02,25.36,1.02,26.09,1.01,16.38,,,0.9613343442001515,0.03866565579984837,1.02,26.09,max,0.9803921568627451,0.038328861632809505,-0.0194389689158454,0.008786959818043893
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,Purcell M.,86.0,68.0,692.0,796.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.45,2.94,1.46,2.94,1.43,2.79,,,0.6697038724373577,0.33029612756264237,1.46,2.94,max,0.684931506849315,0.3401360544217687,-0.022232346241457757,-0.028929384965831417
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Vavassori A.,Cachin P.,148.0,79.0,450.0,739.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.5,2.75,1.55,2.75,1.5,2.55,,,0.6470588235294118,0.35294117647058826,1.55,2.75,max,0.6451612903225806,0.36363636363636365,0.002941176470588225,-0.02941176470588225
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Berrettini M.,62.0,142.0,870.0,470.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.73,2.1,1.81,2.13,1.82,2.04,1.77,,,0.4629156010230179,0.5370843989769821,2.13,1.82,max,0.4694835680751174,0.5494505494505494,-0.013989769820971998,-0.02250639386189246
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Seyboth Wild T.,Borges N.,76.0,61.0,768.0,887.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.0,1.89,2.0,1.91,1.93,1.86,,,0.4858611825192801,0.5141388174807198,2.0,1.91,max,0.5,0.5235602094240838,-0.028277634961439757,-0.01799485861182526
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Shang J.,Kecmanovic M.,124.0,46.0,507.0,1030.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,2.27,1.7,2.3,1.71,2.2,1.66,,,0.4282115869017632,0.5717884130982368,2.3,1.71,max,0.4347826086956522,0.5847953216374269,-0.015113350125944724,-0.022241813602015048
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Damm M.,Zhang Zh.,204.0,49.0,296.0,1005.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.7,1.32,3.75,1.34,3.46,1.3,,,0.26294820717131473,0.7370517928286854,3.75,1.34,max,0.26666666666666666,0.7462686567164178,-0.013944223107569709,-0.012350597609561476
20.0,Miami,Miami Open,2024-03-20,Masters 1000,Outdoor,Hard,1st Round,3,Arnaldi M.,Fils A.,38.0,37.0,1096.0,1128.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.11,1.8,2.15,1.8,2.07,1.75,,,0.46035805626598464,0.5396419437340153,2.15,1.8,max,0.46511627906976744,0.5555555555555556,-0.010230179028133057,-0.028644501278772383
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Klein L.,73.0,128.0,776.0,502.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.76,2.17,1.77,2.21,1.72,2.1,,,0.5521628498727736,0.44783715012722647,1.77,2.21,max,0.5649717514124294,0.45248868778280543,-0.022671755725190645,-0.010279898218829575
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Koepfer D.,Giron M.,50.0,51.0,1002.0,1000.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.43,1.62,2.43,1.65,2.31,1.6,,,0.39999999999999997,0.6,2.43,1.65,max,0.4115226337448559,0.6060606060606061,-0.028000000000000025,-0.01000000000000012
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Altmaier D.,Mayot H.,54.0,141.0,951.0,472.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.81,2.1,1.82,2.12,1.76,2.04,,,0.5370843989769821,0.4629156010230179,1.82,2.12,max,0.5494505494505494,0.4716981132075471,-0.02250639386189246,-0.01861892583120206
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Djere L.,Wong C.,35.0,212.0,1180.0,285.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.62,2.43,1.62,2.74,1.54,2.46,,,0.6,0.39999999999999997,1.62,2.74,max,0.6172839506172839,0.36496350364963503,-0.028000000000000025,0.09600000000000009
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Walton A.,36.0,150.0,1165.0,445.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.32,1.25,4.34,1.23,4.05,,,0.7755834829443448,0.22441651705565527,1.25,4.34,max,0.8,0.2304147465437788,-0.030520646319569078,-0.026032315978456122
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Ofner S.,Nishikori K.,40.0,351.0,1076.0,143.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.87,2.03,1.87,2.1,1.8,2.0,,,0.5205128205128204,0.47948717948717956,1.87,2.1,max,0.53475935828877,0.47619047619047616,-0.026641025641025773,0.006923076923077032
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Nakashima B.,44.0,92.0,1040.0,650.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.38,1.57,2.48,1.6,2.5,1.6,2.4,1.56,,,0.39215686274509803,0.6078431372549019,2.5,1.6,max,0.4,0.625,-0.019607843137254943,-0.027450980392156876
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Evans D.,Sonego L.,43.0,53.0,1066.0,955.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.34,1.66,2.34,1.73,2.24,1.64,,,0.415,0.585,2.34,1.73,max,0.4273504273504274,0.5780346820809249,-0.028900000000000148,0.012049999999999894
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Kwon S.W.,Muller A.,863.0,85.0,20.0,709.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.7,1.52,2.8,1.53,2.66,1.47,,,0.36018957345971564,0.6398104265402844,2.8,1.53,max,0.35714285714285715,0.6535947712418301,0.008530805687203769,-0.02109004739336484
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Marozsan F.,Kovacevic A.,57.0,98.0,929.0,616.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.67,2.33,1.68,2.33,1.64,2.23,,,0.5825,0.4175,1.68,2.33,max,0.5952380952380952,0.4291845493562232,-0.021399999999999975,-0.027225000000000055
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Ruusuvuori E.,56.0,48.0,940.0,1006.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.25,3.99,1.28,4.0,1.3,3.71,1.27,,,0.24288425047438328,0.7571157495256167,4.0,1.3,max,0.25,0.7692307692307692,-0.028462998102466885,-0.01574952561669829
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Landaluce M.,Munar J.,360.0,72.0,137.0,776.0,6.0,3.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.63,1.5,2.84,1.48,2.84,1.53,2.64,1.47,,,0.3425925925925926,0.6574074074074074,2.84,1.53,max,0.35211267605633806,0.6535947712418301,-0.02703703703703697,0.005833333333333357
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Vukic A.,64.0,65.0,851.0,834.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.5,1.35,3.5,1.36,3.28,1.33,,,0.2783505154639175,0.7216494845360824,3.5,1.36,max,0.2857142857142857,0.7352941176470588,-0.02577319587628879,-0.01855670103092788
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Bautista Agut R.,Nava E.,100.0,132.0,614.0,488.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.75,2.18,1.75,2.23,1.7,2.14,,,0.5547073791348601,0.44529262086514,1.75,2.23,max,0.5714285714285714,0.4484304932735426,-0.029262086513994756,-0.006997455470737823
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Diaz Acosta F.,45.0,55.0,1032.0,943.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.57,2.5,1.58,2.63,1.54,2.49,,,0.6142506142506142,0.3857493857493858,1.58,2.63,max,0.6329113924050632,0.3802281368821293,-0.029484029484029506,0.014520884520884625
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Galan D.E.,58.0,84.0,924.0,712.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.53,2.5,1.5,2.72,1.53,2.75,1.48,2.61,,,0.6445497630331753,0.35545023696682465,1.53,2.75,max,0.6535947712418301,0.36363636363636365,-0.013838862559241716,-0.02251184834123221
20.0,Miami,Miami Open,2024-03-21,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Lajovic D.,47.0,52.0,1027.0,957.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.34,3.51,1.36,3.51,1.32,3.33,,,0.7237113402061855,0.27628865979381445,1.36,3.51,max,0.7352941176470588,0.2849002849002849,-0.01575257731958757,-0.03022680412371137
20.0,Miami,Miami Open,2024-03-22,Masters 1000,Outdoor,Hard,1st Round,3,Safiullin R.,Schwartzman D.,39.0,122.0,1085.0,513.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.4,3.19,1.4,3.4,1.35,3.13,,,0.6949891067538126,0.3050108932461874,1.4,3.4,max,0.7142857142857143,0.29411764705882354,-0.02701525054466236,0.0370370370370372
20.0,Miami,Miami Open,2024-03-22,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Van De Zandschulp B.,15.0,77.0,2420.0,750.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.5,1.29,4.5,1.23,4.11,,,0.7839721254355401,0.2160278745644599,1.29,4.5,max,0.7751937984496123,0.2222222222222222,0.011324041811846763,-0.027874564459930418
20.0,Miami,Miami Open,2024-03-22,Masters 1000,Outdoor,Hard,2nd Round,3,Machac T.,Rublev A.,60.0,6.0,891.0,4970.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.12,1.27,4.38,1.29,3.81,1.26,,,0.2356215213358071,0.7643784786641931,4.38,1.29,max,0.22831050228310504,0.7751937984496123,0.03202226345083514,-0.01395176252319097
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Damm M.,Paul T.,204.0,14.0,296.0,2430.0,4.0,6.0,2.0,1.0,,,,,,,0.0,1.0,Retired,7.0,1.1,8.79,1.1,8.79,1.11,7.29,1.09,,,0.11122345803842267,0.8887765419615774,8.79,1.11,max,0.11376564277588169,0.9009009009009008,-0.022345803842264922,-0.013458038422649032
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,O Connell C.,Tiafoe F.,66.0,22.0,833.0,1805.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.7,1.52,2.75,1.53,2.62,1.49,,,0.36018957345971564,0.6398104265402844,2.75,1.53,max,0.36363636363636365,0.6535947712418301,-0.009478672985781977,-0.02109004739336484
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Jarry N.,Draper J.,23.0,42.0,1575.0,1071.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,3.18,1.4,3.3,1.4,3.1,1.37,,,0.3056768558951965,0.6943231441048034,3.3,1.4,max,0.30303030303030304,0.7142857142857143,0.008733624454148492,-0.027947598253275197
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Griekspoor T.,Michelsen A.,26.0,73.0,1450.0,776.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.88,2.01,1.88,2.1,1.79,2.03,,,0.5167095115681234,0.4832904884318767,1.88,2.1,max,0.5319148936170213,0.47619047619047616,-0.028586118251928028,0.014910025706941221
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Koepfer D.,Baez S.,50.0,19.0,1002.0,1990.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.65,2.35,1.65,2.38,1.62,2.29,,,0.5875,0.4125,1.65,2.38,max,0.6060606060606061,0.42016806722689076,-0.030625000000000013,-0.0182500000000001
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Seyboth Wild T.,Fritz T.,76.0,13.0,768.0,2935.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.0,1.17,5.61,1.18,5.61,1.18,5.11,1.17,,,0.17378497790868921,0.8262150220913107,5.61,1.18,max,0.17825311942959002,0.8474576271186441,-0.02506627393225347,-0.02506627393225347
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Tsitsipas S.,126.0,11.0,505.0,3255.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.93,1.45,3.0,1.5,2.79,1.43,,,0.33105022831050224,0.6689497716894978,3.0,1.5,max,0.3333333333333333,0.6666666666666666,-0.006849315068493289,0.0034246575342467
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Shang J.,28.0,124.0,1425.0,507.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.45,1.61,2.5,1.56,2.41,,,0.6034482758620691,0.39655172413793105,1.61,2.5,max,0.6211180124223602,0.4,-0.028448275862068773,-0.008620689655172376
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Etcheverry T.,62.0,30.0,870.0,1325.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.59,2.49,1.59,2.57,1.55,2.42,,,0.6102941176470588,0.3897058823529411,1.59,2.57,max,0.6289308176100629,0.38910505836575876,-0.0296323529411765,0.0015441176470585294
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Vavassori A.,3.0,148.0,8310.0,450.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,21.25,1.04,22.06,1.03,13.78,,,0.9537701974865349,0.046229802513464986,1.04,22.06,max,0.9615384615384615,0.04533091568449683,-0.008078994614003632,0.01982944344703763
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Van Assche L.,8.0,80.0,3560.0,736.0,7.0,6.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.22,4.33,1.22,4.85,1.23,4.85,1.21,4.36,,,0.799011532125206,0.2009884678747941,1.23,4.85,max,0.8130081300813008,0.2061855670103093,-0.0172158154859966,-0.025205930807248644
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Arnaldi M.,Bublik A.,38.0,18.0,1096.0,2002.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.06,1.83,2.13,1.83,2.06,1.76,,,0.47043701799485865,0.5295629820051414,2.13,1.83,max,0.4694835680751174,0.5464480874316939,0.0020308483290489843,-0.030899742930591168
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Fucsovics M.,4.0,86.0,7765.0,692.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.03,1.18,6.19,1.14,5.59,,,0.8386648122392212,0.16133518776077885,1.18,6.19,max,0.8474576271186441,0.16155088852988692,-0.010375521557719036,-0.0013351877607788998
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie C.,Cobolli F.,31.0,63.0,1250.0,865.0,7.0,5.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.29,3.75,1.32,3.82,1.32,4.0,1.29,3.57,,,0.7431906614785992,0.2568093385214008,1.32,4.0,max,0.7575757575757576,0.25,-0.018988326848248915,0.027237354085603238
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Shevchenko A.,9.0,58.0,3370.0,924.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.17,5.0,1.17,5.43,1.22,5.73,1.17,4.96,,,0.8227272727272728,0.17727272727272728,1.22,5.73,max,0.819672131147541,0.17452006980802792,0.0037272727272728012,0.01577272727272727
20.0,Miami,Miami Open,2024-03-23,Masters 1000,Outdoor,Hard,2nd Round,3,Korda S.,Bautista Agut R.,29.0,100.0,1395.0,614.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.3,3.87,1.33,4.0,1.29,3.53,,,0.7485493230174082,0.2514506769825919,1.33,4.0,max,0.7518796992481203,0.25,-0.004429400386847027,0.005802707930367523
